376.00,88.76
376.00,88.66
376.00,88.63
377.00,88.57
377.00,88.51
378.00,88.47
377.00,88.44
376.00,88.40
378.00,88.36
377.00,88.32
377.00,88.29
380.00,88.25
380.00,88.20
379.00,88.16
380.00,88.11
380.00,88.06
379.00,88.05
380.00,87.99
381.00,87.97
380.00,87.93
381.00,87.86
382.00,87.81
382.00,87.79
382.00,87.75
380.00,87.71
382.00,87.68
383.00,87.64
383.00,87.57
383.00,87.53
384.00,87.50
384.00,87.45
385.00,87.41
385.00,87.35
384.00,87.34
385.00,87.30
385.00,87.24
386.00,87.20
386.00,87.18
386.00,87.13
385.00,87.10
385.00,87.06
386.00,87.00
387.00,86.99
387.00,86.94
388.00,86.90
386.00,86.88
387.00,86.81
388.00,86.76
389.00,86.74
388.00,86.69
389.00,86.64
388.00,86.61
389.00,86.57
389.00,86.54
388.00,86.51
390.00,86.45
390.00,86.44
389.00,86.38
391.00,86.36
390.00,86.31
391.00,86.26
392.00,86.25
391.00,86.19
392.00,86.16
391.00,86.13
391.00,86.07
393.00,86.06
393.00,86.01
392.00,85.99
393.00,85.94
393.00,85.90
394.00,85.88
392.00,85.81
393.00,85.78
395.00,85.75
394.00,85.71
395.00,85.69
396.00,85.64
396.00,85.61
394.00,85.56
394.00,85.53
397.00,85.50
396.00,85.45
397.00,85.43
397.00,85.39
396.00,85.35
396.00,85.31
398.00,85.28
398.00,85.25
398.00,85.22
399.00,85.16
399.00,85.15
399.00,85.10
398.00,85.07
400.00,85.04
398.00,84.99
400.00,84.97
398.00,84.93
399.00,84.89
400.00,84.84
400.00,84.81
401.00,84.76
401.00,84.74
400.00,84.71
402.00,84.66
403.00,84.63
402.00,84.59
401.00,84.56
402.00,84.53
403.00,84.50
404.00,84.45
403.00,84.44
404.00,84.39
404.00,84.35
404.00,84.32
403.00,84.29
405.00,84.24
403.00,84.20
405.00,84.19
405.00,84.14
406.00,84.10
406.00,84.07
405.00,84.04
407.00,84.01
406.00,83.96
406.00,83.94
407.00,83.90
406.00,83.85
407.00,83.82
408.00,83.81
408.00,83.76
406.00,83.75
408.00,83.70
408.00,83.69
409.00,83.64
407.00,83.59
409.00,83.57
409.00,83.53
410.00,83.51
410.00,83.46
409.00,83.44
410.00,83.40
410.00,83.36
411.00,83.32
410.00,83.30
411.00,83.25
410.00,83.25
411.00,83.20
412.00,83.14
412.00,83.14
413.00,83.10
413.00,83.06
412.00,83.05
413.00,83.00
412.00,82.96
412.00,82.95
413.00,82.89
413.00,82.88
414.00,82.82
415.00,82.80
414.00,82.76
413.00,82.74
414.00,82.71
415.00,82.68
414.00,82.65
415.00,82.61
415.00,82.59
416.00,82.54
416.00,82.53
416.00,82.49
418.00,82.45
417.00,82.43
417.00,82.39
417.00,82.36
418.00,82.34
417.00,82.32
417.00,82.28
418.00,82.28
419.00,82.21
