31763,1.04
31707,0.99
31726,0.99
31751,0.98
31732,0.99
31723,1.01
31745,1.01
31767,1.00
31757,1.00
31788,1.00
31704,1.00
31738,1.00
31723,0.99
31745,1.02
31738,1.01
31776,1.02
31732,1.01
31788,1.04
31757,1.02
31754,1.05
31751,1.04
31732,1.02
31751,1.02
31773,1.05
31767,1.04
31773,1.05
31754,1.06
31729,1.04
31770,1.06
31745,1.04
31773,1.05
31742,1.06
31779,1.05
31751,1.06
31785,1.09
31751,1.05
31738,1.09
31760,1.08
31779,1.09
31751,1.08
31751,1.09
31754,1.09
31754,1.09
31748,1.09
31742,1.09
31754,1.10
31723,1.09
31788,1.11
31788,1.09
31748,1.13
31767,1.13
31767,1.13
31763,1.14
31726,1.14
31773,1.11
31773,1.14
31742,1.14
31732,1.14
31760,1.14
31770,1.16
31723,1.17
31710,1.14
31767,1.17
31785,1.17
31770,1.17
31745,1.16
31754,1.16
31760,1.17
31776,1.16
31717,1.15
31757,1.20
31767,1.17
31767,1.19
31776,1.19
31729,1.19
31682,1.20
31738,1.19
31757,1.20
31735,1.20
31738,1.20
31767,1.23
31714,1.21
31757,1.23
31832,1.23
31773,1.23
31723,1.21
31788,1.25
31738,1.27
31742,1.25
31742,1.25
31738,1.25
31779,1.24
31754,1.27
31735,1.25
31679,1.26
31788,1.27
31757,1.29
31760,1.25
31735,1.26
31723,1.26
31738,1.26
31717,1.26
31720,1.31
31770,1.29
31742,1.29
31751,1.30
31754,1.30
31729,1.31
31751,1.30
31726,1.33
31757,1.33
31776,1.31
31767,1.34
31748,1.33
31776,1.33
31770,1.34
31745,1.36
31738,1.34
31745,1.34
31760,1.36
31695,1.35
31782,1.36
31751,1.36
31704,1.36
31785,1.35
31763,1.38
31751,1.38
31763,1.39
31804,1.39
31735,1.41
31745,1.39
31745,1.40
31729,1.39
31767,1.40
31745,1.40
31717,1.41
31767,1.38
31795,1.39
31770,1.41
31791,1.42
31748,1.40
31754,1.44
31767,1.45
31748,1.42
31735,1.45
31751,1.45
31732,1.45
31748,1.45
31732,1.45
31776,1.46
31763,1.46
31763,1.48
31742,1.49
31726,1.48
31723,1.50
