0,4
1,32112
2,32168
3,32149
4,32184
5,32162
6,32078
7,32156
8,32115
9,32146
10,32124
11,32112
12,32180
13,32180
14,32137
15,32165
16,32118
17,32146
18,32146
19,32152
20,32190
21,32162
22,32162
23,32180
24,32143
25,32137
26,32143
27,32118
28,32165
29,32124
30,32146
31,32140
32,32106
33,32146
34,32131
35,32193
36,32131
37,32109
38,32199
39,32137
40,32190
41,32140
42,32152
43,32184
44,32146
45,32162
46,32159
47,32118
48,32149
49,32162
50,32168
51,32140
52,32140
53,32159
54,32109
55,32128
56,32128
57,32143
58,32143
59,32159
60,32118
61,32100
62,32100
63,32177
64,32149
65,32146
66,32149
67,32149
68,32106
69,32152
70,32103
71,32093
72,32115
73,32128
74,32121
75,32131
76,32115
77,32131
78,32078
79,32121
80,32100
81,32128
82,32118
83,32118
84,32128
85,32093
86,32128
87,32115
88,32140
89,32053
90,32103
91,32078
92,32096
93,32078
94,32075
95,32084
96,32075
97,32062
98,32050
99,32037
100,32068
101,32031
102,32078
103,32022
104,32022
105,32028
106,32019
107,32031
108,32013
109,32040
110,31981
111,32009
112,31988
113,32022
114,31947
115,32019
116,31985
117,31981
118,31957
119,31975
120,31969
121,31925
122,31944
123,31913
124,31997
125,31941
126,31988
127,31929
128,31988
129,31901
130,31904
131,31910
132,31901
133,31879
134,31863
135,31888
136,31873
137,31901
138,31863
139,31891
140,31835
141,31789
142,31826
143,31810
144,31795
145,31792
146,31789
147,31723
148,31795
149,31751
150,31723
151,31692
152,31751
153,31723
154,31677
155,31658
156,31699
157,31711
158,31655
159,31730
160,31677
161,31630
162,31605
163,31627
164,31646
165,31580
166,31565
167,31574
168,31562
169,31571
170,31549
171,31515
172,31534
173,31500
174,31506
175,31521
176,31472
177,31475
178,31431
179,31475
180,31447
181,31440
182,31409
183,31422
184,31416
185,31409
186,31375
187,31378
188,31388
189,31335
190,31353
191,31344
192,31366
193,31325
194,31257
195,31301
196,31288
197,31276
198,31285
199,31245
200,31279
201,31229
202,31279
203,31248
204,31226
205,31220
206,31235
207,31204
208,31167
209,31173
210,31142
211,31201
212,31154
213,31151
214,31114
215,31117
216,31173
217,31086
218,31161
219,31102
220,31095
221,31108
222,31089
223,31095
224,31092
225,31111
226,31052
227,31043
228,31052
229,31036
230,31039
231,30996
232,31049
233,30968
234,31033
235,31015
236,30980
237,31033
238,30974
239,30937
240,30937
241,30934
242,30940
243,30943
244,30949
245,30928
246,30918
247,30893
248,30968
249,30856
250,30878
251,30840
252,30859
253,30868
254,30837
255,30825
256,30840
257,30837
258,30784
259,30825
260,30812
261,30806
262,30788
263,30788
264,30722
265,30819
266,30732
267,30784
268,30697
269,30760
270,30729
271,30713
272,30716
273,30688
274,30697
275,30697
276,30682
277,30685
278,30620
279,30654
280,30598
281,30601
282,30629
283,30623
284,30589
285,30604
286,30526
287,30554
288,30533
289,30570
290,30517
291,30514
292,30530
293,30502
294,30477
295,30477
296,30505
297,30427
298,30455
299,30439
300,30495
301,30327
302,30390
303,30380
304,30427
305,30408
306,30383
307,30337
308,30315
309,30359
310,30331
311,30346
312,30287
313,30284
314,30272
315,30268
316,30275
317,30275
318,30250
319,30244
320,30216
321,30219
322,30212
323,30200
324,30216
325,30163
326,30144
327,30153
328,30091
329,30141
330,30085
331,30104
332,30101
333,30066
334,30088
335,30088
336,30020
337,30007
338,29989
339,30010
340,30010
341,29995
342,29986
343,29982
344,29982
345,29898
346,29911
347,29961
348,29898
349,29858
350,29945
351,29874
352,29883
353,29852
354,29842
355,29830
356,29768
357,29765
358,29768
359,29796
360,29752
361,29755
362,29734
363,29762
364,29777
365,29724
366,29740
367,29703
368,29659
369,29662
370,29625
371,29612
372,29634
373,29628
374,29535
375,29609
376,29550
377,29547
378,29522
379,29532
380,29541
381,29510
382,29504
383,29457
384,29463
385,29410
386,29469
387,29429
388,29438
389,29417
390,29401
391,29370
392,29376
393,29351
394,29305
395,29323
396,29280
397,29311
398,29289
399,29283
400,29267
401,29270
