Vernier Format 2
penn3.txt 4/16/117 15:24:48
Run 1
Time	Temperature	
T	T	
s	°C	

0	0.9	
1	0.8	
2	0.8	
3	0.8	
4	0.8	
5	0.8	
6	0.8	
7	0.8	
8	0.8	
9	0.8	
10	0.8	
11	0.8	
12	0.8	
13	0.8	
14	0.8	
15	0.8	
16	0.8	
17	0.8	
18	0.9	
19	0.8	
20	0.9	
21	0.7	
22	0.9	
23	0.8	
24	0.8	
25	0.9	
26	0.7	
27	0.8	
28	0.7	
29	0.7	
30	0.7	
31	0.7	
32	0.6	
33	0.7	
34	0.8	
35	0.8	
36	0.8	
37	0.8	
38	0.8	
39	0.8	
40	0.8	
41	0.8	
42	0.8	
43	0.8	
44	0.9	
45	0.9	
46	0.8	
47	0.9	
48	0.8	
49	0.9	
50	0.9	
51	0.9	
52	0.9	
53	1.0	
54	0.9	
55	1.1	
56	1.0	
57	1.1	
58	1.0	
59	0.9	
60	0.9	
61	0.9	
62	0.9	
63	0.9	
64	0.9	
65	0.9	
66	0.9	
67	0.9	
68	0.9	
69	0.9	
70	0.9	
71	0.9	
72	0.9	
73	0.9	
74	0.9	
75	0.9	
76	0.9	
77	0.9	
78	0.9	
79	0.9	
80	0.9	
81	0.9	
82	0.9	
83	0.9	
84	0.9	
85	0.9	
86	0.9	
87	0.9	
88	0.9	
89	0.9	
90	0.9	
91	1.0	
92	0.9	
93	1.0	
94	1.0	
95	0.9	
96	1.0	
97	1.0	
98	1.0	
99	1.0	
100	1.0	
101	1.0	
102	1.0	
103	1.0	
104	1.0	
105	1.0	
106	1.0	
107	1.0	
108	1.0	
109	1.0	
110	1.0	
111	1.0	
112	1.0	
113	1.0	
114	1.0	
115	1.0	
116	1.0	
117	1.0	
118	1.0	
119	1.1	
120	1.0	
121	1.1	
122	1.1	
123	1.1	
124	1.1	
125	1.1	
126	1.1	
127	1.1	
128	1.1	
129	1.1	
130	1.1	
131	1.1	
132	1.1	
133	1.1	
134	1.1	
135	1.1	
136	1.1	
137	1.1	
138	1.1	
139	1.1	
140	1.1	
141	1.1	
142	1.1	
143	1.1	
144	1.1	
145	1.1	
146	1.2	
147	1.2	
148	1.2	
149	1.2	
150	1.2	
151	1.2	
152	1.3	
153	1.4	
154	1.4	
155	1.3	
156	1.3	
157	1.4	
158	1.3	
159	1.4	
160	1.3	
161	1.3	
162	1.3	
163	1.3	
164	1.3	
165	1.2	
166	1.3	
167	1.3	
168	1.3	
169	1.2	
170	1.3	
171	1.2	
172	1.2	
173	1.3	
174	1.2	
175	1.2	
176	1.2	
177	1.3	
178	1.3	
179	1.3	
180	1.3	
181	1.3	
182	1.2	
183	1.2	
184	1.2	
185	1.2	
186	1.3	
187	1.3	
188	1.3	
189	1.3	
190	1.3	
191	1.3	
192	1.3	
193	1.3	
194	1.3	
195	1.3	
196	1.3	
197	1.3	
198	1.3	
199	1.3	
200	1.3	
201	1.4	
202	1.3	
203	1.4	
204	1.4	
205	1.4	
206	1.4	
207	1.4	
208	1.4	
209	1.5	
210	1.5	
211	1.5	
212	1.5	
213	1.6	
214	1.5	
215	1.5	
216	1.5	
217	1.5	
218	1.4	
219	1.4	
220	1.5	
221	1.5	
222	1.4	
223	1.5	
224	1.4	
225	1.4	
226	1.5	
227	1.5	
228	1.4	
229	1.5	
230	1.5	
231	1.5	
232	1.5	
233	1.5	
234	1.5	
235	1.5	
236	1.5	
237	1.5	
238	1.4	
239	1.5	
240	1.4	
241	1.5	
242	1.5	
243	1.5	
244	1.5	
245	1.5	
246	1.6	
247	1.5	
248	1.5	
249	1.6	
250	1.6	
251	1.5	
252	1.6	
253	1.6	
254	1.6	
255	1.6	
256	1.6	
257	1.6	
258	1.6	
259	1.6	
260	1.7	
261	1.7	
262	1.7	
263	1.6	
264	1.6	
265	1.6	
266	1.6	
267	1.6	
268	1.6	
269	1.6	
270	1.6	
271	1.6	
272	1.6	
273	1.6	
274	1.6	
275	1.6	
276	1.6	
277	1.6	
278	1.6	
279	1.6	
280	1.6	
281	1.6	
282	1.6	
283	1.7	
284	1.7	
285	1.7	
286	1.7	
287	1.7	
288	1.7	
289	1.7	
290	1.7	
291	1.7	
292	1.7	
293	1.7	
294	1.7	
295	1.7	
296	1.7	
297	1.7	
298	1.7	
299	1.7	
300	1.7	
301	1.7	
302	1.7	
303	1.8	
304	1.8	
305	1.9	
306	1.9	
307	1.9	
308	1.9	
309	1.9	
310	2.0	
311	1.9	
312	1.8	
313	1.8	
314	1.8	
315	1.8	
316	1.8	
317	1.8	
318	1.8	
319	1.8	
320	1.8	
321	1.8	
322	1.8	
323	1.8	
324	1.8	
325	1.9	
326	1.8	
327	1.8	
328	1.9	
329	1.8	
330	1.9	
331	1.8	
332	1.8	
333	1.8	
334	1.8	
335	1.9	
336	1.8	
337	1.8	
338	1.8	
339	1.9	
340	1.9	
341	1.9	
342	1.9	
343	1.8	
344	1.8	
345	1.8	
346	1.8	
347	1.9	
348	1.9	
349	1.9	
350	1.9	
351	2.0	
352	2.0	
353	2.0	
354	1.9	
355	2.0	
356	2.0	
357	2.0	
358	2.0	
359	2.0	
360	2.0	
361	2.1	
362	2.1	
363	2.1	
364	2.1	
365	2.1	
366	2.1	
367	2.0	
368	2.0	
369	2.0	
370	2.0	
371	2.0	
372	2.0	
373	2.0	
374	2.0	
375	2.0	
376	2.0	
377	2.0	
378	2.0	
379	2.0	
380	2.0	
381	2.0	
382	2.0	
383	2.0	
384	2.0	
385	2.0	
386	2.0	
387	2.0	
388	2.1	
389	2.1	
390	2.1	
391	2.1	
392	2.1	
393	2.1	
394	2.0	
395	2.0	
396	2.0	
397	2.0	
398	2.0	
399	2.0	
400	2.0	
401	2.1	
402	2.1	
403	2.1	
404	2.1	
405	2.1	
406	2.1	
407	2.1	
408	2.1	
409	2.1	
410	2.1	
411	2.1	
412	2.1	
413	2.1	
414	2.1	
415	2.1	
416	2.2	
417	2.2	
418	2.2	
419	2.2	
420	2.3	
421	2.3	
422	2.3	
423	2.2	
424	2.2	
425	2.2	
426	2.2	
427	2.2	
428	2.2	
429	2.2	
430	2.2	
431	2.2	
432	2.2	
433	2.2	
434	2.2	
435	2.2	
436	2.2	
437	2.2	
438	2.2	
439	2.2	
440	2.2	
441	2.1	
442	2.1	
443	2.1	
444	2.2	
445	2.2	
446	2.2	
447	2.1	
448	2.2	
449	2.2	
450	2.3	
451	2.3	
452	2.3	
453	2.3	
454	2.3	
455	2.3	
456	2.3	
457	2.3	
458	2.3	
459	2.3	
460	2.3	
461	2.3	
462	2.4	
463	2.4	
464	2.3	
465	2.3	
466	2.3	
467	2.4	
468	2.3	
469	2.4	
470	2.4	
471	2.4	
472	2.4	
473	2.4	
474	2.3	
475	2.3	
476	2.4	
477	2.4	
478	2.4	
479	2.4	
480	2.4	
481	2.4	
482	2.4	
483	2.4	
484	2.4	
485	2.6	
486	2.6	
487	2.6	
488	2.5	
489	2.5	
490	2.4	
491	2.4	
492	2.4	
493	2.4	
494	2.4	
495	2.4	
496	2.4	
497	2.4	
498	2.4	
499	2.4	
500	2.4	
501	2.4	
502	2.4	
503	2.4	
504	2.4	
505	2.4	
506	2.4	
507	2.4	
508	2.4	
509	2.4	
510	2.4	
511	2.5	
512	2.4	
513	2.5	
514	2.5	
515	2.5	
516	2.5	
517	2.5	
518	2.5	
519	2.5	
520	2.4	
521	2.4	
522	2.4	
523	2.4	
524	2.4	
525	2.4	
526	2.4	
527	2.4	
528	2.5	
529	2.5	
530	2.4	
531	2.5	
532	2.5	
533	2.5	
534	2.4	
535	2.5	
536	2.5	
537	2.5	
538	2.4	
539	2.6	
540	2.6	
541	2.6	
542	2.6	
543	2.6	
544	2.6	
545	2.6	
546	2.6	
547	2.6	
548	2.6	
549	2.6	
550	2.6	
551	2.6	
552	2.6	
553	2.6	
554	2.7	
555	2.7	
556	2.7	
557	2.7	
558	2.7	
559	2.7	
560	2.7	
561	2.7	
562	2.7	
563	2.8	
564	2.8	
565	2.8	
566	2.8	
567	2.8	
568	2.8	
569	2.8	
570	2.8	
571	2.8	
572	2.8	
573	2.8	
574	2.7	
575	2.7	
576	2.7	
577	2.7	
578	2.7	
579	2.7	
580	2.7	
581	2.7	
582	2.7	
583	2.7	
584	2.7	
585	2.7	
586	2.7	
587	2.7	
588	2.7	
589	2.7	
590	2.7	
591	2.7	
592	2.7	
593	2.7	
594	2.7	
595	2.7	
596	2.7	
597	2.7	
598	2.7	
599	2.8	
600	2.8	
601	2.8	
602	2.8	
603	2.8	
604	2.8	
605	2.8	
606	2.8	
607	2.8	
608	2.8	
609	2.8	
610	2.8	
611	2.8	
612	2.8	
613	2.8	
614	2.8	
615	2.8	
616	2.8	
617	2.8	
618	2.9	
619	2.9	
620	2.8	
621	2.9	
622	2.9	
623	2.9	
624	2.9	
625	2.8	
626	2.9	
627	2.9	
628	2.9	
629	2.9	
630	2.9	
631	2.9	
632	2.9	
633	2.9	
634	2.9	
635	2.9	
636	2.9	
637	2.9	
638	2.9	
639	3.0	
640	3.0	
641	2.9	
642	2.9	
643	3.0	
644	3.0	
645	3.0	
646	3.0	
647	3.0	
648	3.0	
649	3.0	
650	3.0	
651	3.0	
652	3.0	
653	3.0	
654	3.0	
655	3.0	
656	3.0	
657	3.0	
658	3.0	
659	3.0	
660	3.0	
661	3.0	
662	3.0	
663	3.0	
664	3.0	
665	3.0	
666	3.0	
667	3.0	
668	3.0	
669	3.0	
670	3.0	
671	3.0	
672	3.0	
673	3.0	
674	3.1	
675	3.3	
676	3.2	
677	3.2	
678	3.4	
679	3.0	
680	3.2	
681	3.0	
682	3.1	
683	3.0	
684	3.1	
685	3.1	
686	3.0	
687	3.0	
688	3.1	
689	3.1	
690	3.1	
691	3.1	
692	3.0	
693	3.0	
694	3.1	
695	3.0	
696	3.2	
697	3.2	
698	3.1	
699	3.1	
700	3.2	
701	3.1	
702	3.2	
703	3.2	
704	3.2	
705	3.2	
706	3.2	
707	3.4	
708	3.3	
709	3.3	
710	3.3	
711	3.2	
712	3.2	
713	3.3	
714	3.3	
715	3.3	
716	3.3	
717	3.3	
718	3.3	
719	3.3	
720	3.2	
721	3.3	
722	3.3	
723	3.4	
724	3.3	
725	3.5	
726	3.4	
727	3.5	
728	3.3	
729	3.5	
730	3.5	
731	3.5	
732	3.5	
733	3.5	
734	3.5	
735	3.5	
736	3.5	
737	3.7	
738	3.7	
739	3.7	
740	3.7	
741	3.5	
742	3.6	
743	3.7	
744	3.6	
745	3.7	
746	3.7	
747	3.7	
748	3.7	
749	3.7	
750	3.7	
751	3.7	
752	3.8	
753	3.7	
754	3.7	
755	3.7	
756	3.7	
757	3.8	
758	3.9	
759	3.9	
760	4.1	
761	3.9	
762	4.0	
763	3.9	
764	4.1	
765	3.9	
766	4.1	
767	4.1	
768	4.1	
769	4.1	
770	4.1	
771	4.2	
772	4.2	
773	4.2	
774	4.2	
775	4.2	
776	4.2	
777	4.3	
778	4.3	
779	4.4	
780	4.4	
781	4.5	
782	4.5	
783	4.5	
784	4.6	
785	4.6	
786	4.7	
787	4.6	
788	4.5	
789	4.7	
790	4.7	
791	4.6	
792	4.6	
793	4.7	
794	4.7	
795	4.7	
796	4.8	
797	4.8	
798	4.8	
799	4.8	
800	4.8	
801	4.8	
802	4.9	
803	4.9	
804	5.0	
805	5.0	
806	5.0	
807	5.0	
808	4.9	
809	5.0	
810	5.0	
811	5.1	
812	5.1	
813	5.2	
814	5.3	
815	5.2	
816	5.5	
817	5.5	
818	5.2	
819	5.4	
820	5.4	
821	5.5	
822	5.5	
823	5.5	
824	5.5	
825	5.6	
826	5.6	
827	5.6	
828	5.7	
829	5.7	
830	5.9	
831	5.9	
832	6.0	
833	5.9	
834	6.0	
835	5.9	
836	5.9	
837	5.9	
838	6.0	
839	6.1	
840	6.1	
841	6.1	
842	6.1	
843	6.1	
844	6.1	
845	6.2	
846	6.2	
847	6.3	
848	6.3	
849	6.3	
850	6.4	
851	6.4	
852	6.4	
853	6.5	
854	6.5	
855	6.5	
856	6.5	
857	6.5	
858	6.6	
859	6.5	
860	6.7	
861	6.7	
862	6.7	
863	6.8	
864	6.8	
865	6.9	
866	6.9	
867	7.0	
868	6.9	
869	6.9	
870	7.0	
871	7.2	
872	7.0	
873	7.2	
874	7.2	
875	7.2	
876	7.2	
877	7.2	
878	7.3	
879	7.4	
880	7.4	
881	7.4	
882	7.4	
883	7.5	
884	7.5	
885	7.5	
886	7.6	
887	7.7	
888	7.8	
889	7.8	
890	7.8	
891	8.0	
892	7.7	
893	7.8	
894	7.9	
895	7.9	
896	7.9	
897	7.9	
898	8.0	
899	8.0	
900	8.1	
901	8.0	
902	8.1	
903	8.1	
904	8.2	
905	8.2	
906	8.2	
907	8.3	
908	8.3	
909	8.4	
910	8.4	
911	8.4	
912	8.3	
913	8.5	
914	8.5	
915	8.5	
916	8.5	
917	8.6	
918	8.6	
919	8.6	
920	8.7	
921	8.7	
922	8.8	
923	8.8	
924	8.8	
925	8.9	
926	8.9	
927	9.0	
928	9.0	
929	9.0	
930	9.1	
931	9.1	
932	9.1	
933	9.2	
934	9.2	
935	9.2	
936	9.3	
937	9.3	
938	9.3	
939	9.4	
940	9.4	
941	9.5	
942	9.5	
943	9.5	
944	9.5	
945	9.6	
946	9.6	
947	9.6	
948	9.7	
949	9.7	
950	9.8	
951	9.8	
952	9.7	
953	9.9	
954	9.9	
955	10.0	
956	10.0	
957	10.0	
958	10.0	
959	10.1	
960	10.1	
961	10.2	
962	10.2	
963	10.3	
964	10.3	
965	10.4	
966	10.4	
967	10.4	
968	10.5	
969	10.5	
970	10.5	
971	10.6	
972	10.6	
973	10.6	
974	10.6	
975	10.7	
976	10.8	
977	10.8	
978	10.9	
979	10.9	
980	10.9	
981	11.0	
982	11.0	
983	11.0	
984	11.1	
985	11.1	
986	11.1	
987	11.2	
988	11.3	
989	11.3	
990	11.3	
991	11.5	
992	11.4	
993	11.5	
994	11.4	
995	11.5	
996	11.5	
997	11.7	
998	11.7	
999	11.8	
1000	11.8	
1001	11.8	
1002	11.9	
1003	11.8	
1004	11.8	
1005	11.9	
1006	11.9	
1007	11.9	
1008	12.0	
1009	12.0	
1010	12.1	
1011	12.1	
1012	12.1	
1013	12.2	
1014	12.2	
1015	12.2	
1016	12.3	
1017	12.3	
1018	12.4	
1019	12.5	
1020	12.6	
1021	12.6	
1022	12.6	
1023	12.6	
1024	12.7	
1025	12.6	
1026	12.7	
1027	12.7	
1028	12.8	
1029	12.8	
1030	12.8	
1031	12.9	
1032	12.8	
1033	12.9	
1034	12.9	
1035	12.9	
1036	13.0	
1037	13.0	
1038	13.0	
1039	13.1	
1040	13.1	
1041	13.2	
1042	13.2	
1043	13.2	
1044	13.3	
1045	13.3	
1046	13.2	
1047	13.3	
1048	13.4	
1049	13.4	
1050	13.6	
1051	13.7	
1052	13.6	
1053	13.7	
1054	13.7	
1055	13.7	
1056	13.8	
1057	13.8	
1058	13.8	
1059	13.8	
1060	13.9	
1061	13.9	
1062	13.9	
1063	14.0	
1064	14.0	
1065	14.1	
1066	14.1	
1067	14.3	
1068	14.3	
1069	14.4	
1070	14.3	
1071	14.2	
1072	14.3	
1073	14.3	
1074	14.4	
1075	14.5	
1076	14.5	
1077	14.5	
1078	14.5	
1079	14.5	
1080	14.6	
1081	14.6	
1082	14.7	
1083	14.7	
1084	14.7	
1085	14.7	
1086	14.6	
1087	14.7	
1088	14.8	
1089	14.9	
1090	14.9	
1091	14.9	
1092	14.9	
1093	15.0	
1094	15.0	
1095	15.1	
1096	15.1	
1097	15.1	
1098	15.2	
1099	15.2	
1100	15.2	
1101	15.3	
1102	15.3	
1103	15.4	
1104	15.5	
1105	15.6	
1106	15.6	
1107	15.7	
1108	15.6	
1109	15.5	
1110	15.5	
1111	15.6	
1112	15.7	
1113	15.7	
1114	15.7	
1115	15.8	
1116	15.8	
1117	15.8	
1118	15.8	
1119	15.9	
1120	15.9	
1121	15.9	
1122	16.0	
1123	16.0	
1124	16.0	
1125	16.1	
1126	16.1	
1127	16.1	
1128	16.1	
1129	16.1	
1130	16.2	
1131	16.2	
1132	16.3	
1133	16.3	
1134	16.3	
1135	16.4	
1136	16.5	
1137	16.4	
1138	16.5	
1139	16.5	
1140	16.6	
1141	16.6	
1142	16.6	
1143	16.7	
1144	16.7	
1145	16.8	
1146	16.8	
1147	16.8	
1148	16.8	
1149	16.9	
1150	16.9	
1151	17.0	
1152	17.1	
1153	17.2	
1154	17.1	
1155	17.2	
1156	17.1	
1157	17.2	
1158	17.2	
1159	17.2	
1160	17.2	
1161	17.2	
1162	17.2	
1163	17.3	
1164	17.2	
1165	17.3	
1166	17.4	
1167	17.4	
1168	17.4	
1169	17.4	
1170	17.5	
1171	17.5	
1172	17.5	
1173	17.6	
1174	17.6	
1175	17.6	
1176	17.6	
1177	17.6	
1178	17.7	
1179	17.7	
1180	17.7	
1181	17.7	
1182	17.8	
1183	17.8	
1184	17.8	
1185	17.8	
1186	17.9	
1187	17.9	
1188	17.9	
1189	18.0	
1190	18.0	
1191	18.0	
1192	18.0	
1193	18.1	
1194	18.1	
1195	18.1	
1196	18.1	
1197	18.2	
1198	18.2	
1199	18.2	
1200	18.2	
1201	18.2	
1202	18.3	
1203	18.3	
1204	18.3	
1205	18.3	
1206	18.3	
1207	18.3	
1208	18.3	
1209	18.4	
1210	18.3	
1211	18.5	
1212	18.5	
1213	18.5	
1214	18.5	
1215	18.5	
1216	18.5	
1217	18.6	
1218	18.5	
1219	18.6	
1220	18.6	
1221	18.7	
1222	18.7	
1223	18.7	
1224	18.7	
1225	18.8	
1226	18.8	
1227	18.8	
1228	18.9	
1229	18.9	
1230	18.9	
1231	19.0	
1232	19.1	
1233	19.0	
1234	19.0	
1235	19.0	
1236	19.1	
1237	19.1	
1238	19.1	
1239	19.0	
1240	19.2	
1241	19.1	
1242	19.2	
1243	19.1	
1244	19.2	
1245	19.2	
1246	19.3	
1247	19.3	
1248	19.3	
1249	19.3	
1250	19.3	
1251	19.3	
1252	19.4	
1253	19.4	
1254	19.4	
1255	19.4	
1256	19.4	
1257	19.5	
1258	19.5	
1259	19.5	
1260	19.5	
1261	19.5	
1262	19.6	
1263	19.6	
1264	19.6	
1265	19.6	
1266	19.7	
1267	19.7	
1268	19.7	
1269	19.7	
1270	19.8	
1271	19.8	
1272	19.8	
1273	19.8	
1274	19.9	
1275	20.0	
1276	20.0	
1277	20.0	
1278	20.1	
1279	20.0	
1280	20.0	
1281	20.0	
1282	20.1	
1283	20.2	
1284	20.2	
1285	20.2	
1286	20.1	
1287	20.1	
1288	20.1	
1289	20.1	
1290	20.1	
1291	20.2	
1292	20.2	
1293	20.2	
1294	20.2	
1295	20.2	
1296	20.2	
1297	20.2	
1298	20.4	
1299	20.3	
1300	20.3	
1301	20.4	
1302	20.3	
1303	20.3	
1304	20.4	
1305	20.4	
1306	20.5	
1307	20.3	
1308	20.4	
1309	20.6	
1310	20.5	
1311	20.5	
1312	20.5	
1313	20.6	
1314	20.7	
1315	20.6	
1316	20.6	
1317	20.6	
1318	20.7	
1319	20.7	
1320	20.7	
1321	20.7	
1322	20.7	
1323	20.9	
1324	20.8	
1325	20.8	
1326	20.9	
1327	21.0	
1328	20.9	
1329	20.9	
1330	21.0	
1331	20.9	
1332	20.9	
1333	20.9	
1334	20.9	
1335	20.9	
1336	21.0	
1337	21.0	
1338	21.0	
1339	21.0	
1340	21.0	
1341	21.0	
1342	21.0	
1343	21.1	
1344	21.1	
1345	21.1	
1346	21.1	
1347	21.1	
1348	21.1	
1349	21.1	
1350	21.2	
1351	21.2	
1352	21.2	
1353	21.2	
1354	21.2	
1355	21.3	
1356	21.3	
1357	21.3	
1358	21.3	
1359	21.3	
1360	21.4	
1361	21.4	
1362	21.4	
1363	21.4	
1364	21.4	
1365	21.4	
1366	21.5	
1367	21.4	
1368	21.4	
1369	21.5	
1370	21.5	
1371	21.5	
1372	21.5	
1373	21.6	
1374	21.6	
1375	21.7	
1376	21.6	
1377	21.6	
1378	21.6	
1379	21.6	
1380	21.6	
1381	21.6	
1382	21.7	
1383	21.6	
1384	21.7	
1385	21.7	
1386	21.7	
1387	21.7	
1388	21.7	
1389	21.7	
1390	21.8	
1391	21.8	
1392	21.8	
1393	21.8	
1394	21.8	
1395	21.9	
1396	21.9	
1397	21.9	
1398	21.9	
1399	21.9	
1400	22.0	
1401	22.0	
1402	22.0	
1403	22.0	
1404	22.0	
1405	22.0	
1406	22.0	
1407	22.1	
1408	22.1	
1409	22.1	
1410	22.1	
1411	22.1	
1412	22.1	
1413	22.1	
1414	22.2	
1415	22.2	
1416	22.2	
1417	22.2	
1418	22.2	
1419	22.2	
1420	22.2	
1421	22.3	
1422	22.3	
1423	22.3	
1424	22.3	
1425	22.3	
1426	22.3	
1427	22.4	
1428	22.4	
1429	22.4	
1430	22.4	
1431	22.4	
1432	22.4	
1433	22.4	
1434	22.5	
1435	22.5	
1436	22.5	
1437	22.5	
1438	22.5	
1439	22.5	
1440	22.5	
1441	22.5	
1442	22.7	
1443	22.6	
1444	22.7	
1445	22.6	
1446	22.6	
1447	22.7	
1448	22.6	
1449	22.7	
1450	22.7	
1451	22.8	
1452	22.7	
1453	22.7	
1454	22.8	
1455	22.8	
1456	22.8	
1457	22.8	
1458	22.8	
1459	22.9	
1460	22.8	
1461	22.8	
1462	22.9	
1463	22.9	
1464	23.0	
1465	22.9	
1466	23.0	
1467	22.9	
1468	22.9	
1469	22.9	
1470	23.0	
1471	23.0	
1472	23.0	
1473	23.0	
1474	23.0	
1475	23.0	
1476	23.1	
1477	23.1	
1478	23.1	
1479	23.1	
1480	23.1	
1481	23.1	
1482	23.1	
1483	23.1	
1484	23.2	
1485	23.2	
1486	23.2	
1487	23.2	
1488	23.2	
1489	23.2	
1490	23.2	
1491	23.3	
1492	23.3	
1493	23.3	
1494	23.3	
1495	23.3	
1496	23.4	
1497	23.4	
1498	23.4	
1499	23.4	
1500	23.3	
1501	23.4	
1502	23.3	
1503	23.4	
1504	23.3	
1505	23.4	
1506	23.4	
1507	23.5	
1508	23.4	
1509	23.5	
1510	23.5	
1511	23.5	
1512	23.5	
1513	23.5	
1514	23.6	
1515	23.6	
1516	23.6	
1517	23.7	
1518	23.7	
1519	23.7	
1520	23.7	
1521	23.7	
1522	23.7	
1523	23.7	
1524	23.7	
1525	23.7	
1526	23.7	
1527	23.7	
1528	23.7	
1529	23.8	
1530	23.8	
1531	23.8	
1532	23.8	
1533	23.8	
1534	23.8	
1535	23.8	
1536	23.9	
1537	23.9	
1538	23.9	
1539	23.9	
1540	23.9	
1541	23.9	
1542	23.9	
1543	24.0	
1544	24.0	
1545	24.0	
1546	24.0	
1547	24.0	
1548	24.0	
1549	24.0	
1550	24.0	
1551	24.0	
1552	24.0	
1553	24.0	
1554	24.1	
1555	24.1	
1556	24.1	
1557	24.1	
1558	24.1	
1559	24.1	
1560	24.1	
1561	24.2	
1562	24.2	
1563	24.2	
1564	24.2	
1565	24.2	
1566	24.2	
1567	24.3	
1568	24.3	
1569	24.3	
1570	24.3	
1571	24.3	
1572	24.3	
1573	24.3	
1574	24.3	
1575	24.4	
1576	24.5	
1577	24.4	
1578	24.5	
1579	24.6	
1580	24.5	
1581	24.6	
1582	24.5	
1583	24.5	
1584	24.5	
1585	24.5	
1586	24.5	
1587	24.5	
1588	24.6	
1589	24.5	
1590	24.5	
1591	24.6	
1592	24.6	
1593	24.5	
1594	24.5	
1595	24.7	
1596	24.6	
1597	24.6	
1598	24.7	
1599	24.6	
1600	24.6	
1601	24.7	
1602	24.7	
1603	24.7	
1604	24.7	
1605	24.7	
1606	24.7	
1607	24.7	
1608	24.7	
1609	24.7	
1610	24.8	
1611	24.8	
1612	24.8	
1613	24.8	
1614	24.7	
1615	24.8	
1616	24.8	
1617	24.8	
1618	24.8	
1619	24.9	
1620	24.9	
1621	24.9	
1622	24.9	
1623	25.0	
1624	24.9	
1625	24.9	
1626	24.9	
1627	24.9	
1628	25.0	
1629	25.0	
1630	25.0	
1631	25.0	
1632	25.0	
1633	25.0	
1634	25.0	
1635	25.1	
1636	25.1	
1637	25.1	
1638	25.1	
1639	25.1	
1640	25.1	
1641	25.1	
1642	25.2	
1643	25.2	
1644	25.2	
1645	25.2	
1646	25.2	
1647	25.2	
1648	25.2	
1649	25.3	
1650	25.3	
1651	25.3	
1652	25.3	
1653	25.3	
1654	25.4	
1655	25.4	
1656	25.4	
1657	25.3	
1658	25.3	
1659	25.3	
1660	25.4	
1661	25.4	
1662	25.4	
1663	25.4	
1664	25.4	
1665	25.4	
1666	25.4	
1667	25.4	
1668	25.5	
1669	25.5	
1670	25.5	
1671	25.5	
1672	25.6	
1673	25.5	
1674	25.5	
1675	25.6	
1676	25.5	
1677	25.5	
1678	25.5	
1679	25.6	
1680	25.5	
1681	25.5	
1682	25.6	
1683	25.6	
1684	25.7	
1685	25.7	
1686	25.7	
1687	25.7	
1688	25.7	
1689	25.8	
1690	25.8	
1691	25.8	
1692	25.8	
1693	25.8	
1694	25.8	
1695	25.8	
1696	25.8	
1697	25.9	
1698	25.8	
1699	25.9	
1700	25.8	
1701	25.9	
1702	25.9	
1703	26.0	
1704	25.9	
1705	26.0	
1706	25.9	
1707	26.1	
1708	26.0	
1709	25.9	
1710	26.1	
1711	26.0	
1712	26.1	
1713	26.0	
1714	26.2	
1715	26.1	
1716	26.1	
1717	26.1	
1718	26.1	
1719	26.1	
1720	26.1	
1721	26.1	
1722	26.1	
1723	26.1	
1724	26.2	
1725	26.2	
1726	26.2	
1727	26.2	
1728	26.2	
1729	26.2	
1730	26.2	
1731	26.2	
1732	26.2	
1733	26.3	
1734	26.3	
1735	26.3	
1736	26.3	
1737	26.3	
1738	26.3	
1739	26.3	
1740	26.3	
1741	26.2	
1742	26.3	
1743	26.3	
1744	26.3	
1745	26.3	
1746	26.3	
1747	26.4	
1748	26.4	
1749	26.4	
1750	26.4	
1751	26.4	
1752	26.4	
1753	26.4	
1754	26.5	
1755	26.5	
1756	26.5	
1757	26.5	
1758	26.5	
1759	26.5	
1760	26.5	
1761	26.6	
1762	26.5	
1763	26.6	
1764	26.6	
1765	26.6	
1766	26.6	
1767	26.6	
1768	26.6	
1769	26.6	
1770	26.7	
1771	26.7	
1772	26.6	
1773	26.8	
1774	26.7	
1775	26.7	
