0,32484
1,32446
2,32471
3,32459
4,32468
5,32465
6,32434
7,32434
8,32449
9,32462
10,32446
11,32440
12,32477
13,32440
14,32480
15,32446
16,32425
17,32452
18,32465
19,32443
20,32434
21,32446
22,32456
23,32449
24,32471
25,32403
26,32480
27,32434
28,32462
29,32443
30,32437
31,32440
32,32468
33,32515
34,32400
35,32459
36,32446
37,32471
38,32440
39,32428
40,32452
41,32434
42,32390
43,32418
44,32440
45,32418
46,32421
47,32437
48,32443
49,32449
50,32456
51,32415
52,32409
53,32397
54,32440
55,32400
56,32449
57,32431
58,32403
59,32415
60,32431
61,32409
62,32400
63,32403
64,32369
65,32397
66,32403
67,32390
68,32406
69,32415
70,32400
71,32421
72,32365
73,32378
74,32400
75,32384
76,32375
77,32390
78,32381
79,32375
80,32359
81,32365
82,32365
83,32356
84,32347
85,32331
86,32362
87,32300
88,32353
89,32390
90,32341
91,32322
92,32319
93,32325
94,32294
95,32344
96,32331
97,32310
98,32319
99,32269
100,32316
101,32294
102,32278
103,32303
104,32300
105,32285
106,32313
107,32306
108,32266
109,32278
110,32254
111,32300
112,32250
113,32269
114,32250
115,32303
116,32263
117,32216
118,32238
119,32223
120,32204
121,32226
122,32254
123,32188
124,32216
125,32198
126,32198
127,32223
128,32160
129,32210
130,32195
131,32160
132,32182
133,32179
134,32117
135,32188
136,32151
137,32173
138,32126
139,32080
140,32123
141,32132
142,32095
143,32089
144,32123
145,32120
146,32129
147,32101
148,32111
149,32080
150,32086
151,32083
152,32092
153,32049
154,32039
155,32052
156,32024
157,32064
158,32017
159,32002
160,32039
161,31989
162,32014
163,31955
164,32039
165,31999
166,31974
167,32017
168,31949
169,31971
170,31937
171,31965
172,31924
173,31930
174,31927
175,31983
176,31890
177,31896
178,31930
179,31887
180,31899
181,31850
182,31871
183,31930
184,31893
185,31871
186,31847
187,31850
188,31822
189,31856
190,31850
191,31843
192,31819
193,31784
194,31794
195,31815
196,31794
197,31766
198,31791
199,31784
200,31760
