0,1
1,26808
2,26811
3,26776
4,26826
5,26789
6,26829
7,26776
8,26817
9,26798
10,26829
11,26792
12,26798
13,26792
14,26786
15,26823
16,26786
17,26832
18,26798
19,26811
20,26767
21,26801
22,26783
23,26792
24,26789
25,26767
26,26770
27,26748
28,26770
29,26780
30,26783
31,26798
32,26761
33,26748
34,26730
35,26764
36,26770
37,26739
38,26748
39,26764
40,26752
41,26724
42,26770
43,26786
44,26767
45,26727
46,26792
47,26770
48,26761
49,26758
50,26736
51,26764
52,26780
53,26786
54,26770
55,26758
56,26758
57,26780
58,26783
59,26761
60,26761
61,26758
62,26770
63,26773
64,26761
65,26733
66,26758
67,26795
68,26758
69,26761
70,26773
71,26752
72,26761
73,26770
74,26761
75,26730
76,26758
77,26776
78,26767
79,26752
80,26742
81,26742
82,26739
83,26752
84,26755
85,26724
86,26727
87,26755
88,26758
89,26745
90,26721
91,26758
92,26780
93,26739
94,26745
95,26733
96,26730
97,26767
98,26727
99,26745
100,26745
101,26730
102,26733
103,26761
104,26761
105,26761
106,26752
107,26764
108,26727
109,26736
110,26742
111,26745
112,26755
113,26711
114,26758
115,26730
116,26742
117,26767
118,26742
119,26733
120,26745
121,26733
122,26748
123,26764
124,26736
125,26721
126,26761
127,26780
128,26742
129,26739
130,26736
131,26764
132,26745
133,26724
134,26724
135,26717
136,26748
137,26730
138,26699
139,26730
140,26752
141,26745
142,26739
143,26745
144,26748
145,26755
146,26742
147,26733
148,26752
149,26727
150,26730
151,26736
152,26733
153,26736
154,26733
155,26733
156,26708
157,26742
158,26755
159,26748
160,26717
161,26736
162,26711
163,26711
164,26714
165,26730
166,26733
167,26742
168,26736
169,26702
170,26721
171,26736
172,26708
173,26717
174,26724
175,26736
176,26730
177,26708
178,26733
179,26733
180,26717
181,26714
182,26711
183,26724
184,26727
185,26714
186,26733
187,26721
188,26724
189,26752
190,26727
191,26699
192,26711
193,26711
194,26724
195,26705
196,26699
197,26711
198,26711
199,26714
200,26689
201,26699
202,26733
203,26721
204,26711
205,26730
206,26696
207,26711
208,26708
209,26705
210,26727
211,26693
212,26717
213,26714
214,26696
215,26711
216,26699
217,26708
218,26711
219,26683
220,26708
221,26702
222,26702
223,26708
224,26721
225,26717
226,26708
227,26689
228,26702
229,26689
230,26689
231,26686
232,26702
233,26699
234,26689
235,26668
236,26683
237,26696
238,26689
239,26693
240,26683
241,26727
242,26696
243,26711
244,26705
245,26705
246,26680
247,26674
248,26708
249,26689
250,26705
251,26693
252,26708
253,26693
254,26705
255,26699
256,26696
257,26693
258,26693
259,26655
260,26665
261,26677
262,26680
263,26696
264,26730
265,26693
266,26677
267,26680
268,26708
269,26677
270,26671
271,26699
272,26711
273,26683
274,26649
275,26689
276,26699
277,26665
278,26680
279,26689
280,26674
281,26739
282,26677
283,26668
284,26696
285,26689
286,26674
287,26674
288,26680
289,26702
290,26711
291,26671
292,26677
293,26652
294,26708
295,26696
296,26652
297,26683
298,26705
299,26665
300,26702
301,26689
302,26696
303,26671
304,26674
305,26677
306,26665
307,26671
308,26668
309,26683
310,26671
311,26658
312,26668
313,26693
314,26689
315,26658
316,26711
317,26683
318,26702
319,26714
320,26677
321,26683
322,26693
323,26665
324,26668
325,26652
326,26677
327,26693
328,26658
329,26686
330,26637
331,26661
332,26652
333,26658
334,26699
335,26711
336,26677
337,26689
338,26714
339,26699
340,26655
341,26665
342,26677
343,26696
344,26693
345,26655
346,26689
347,26683
348,26649
349,26683
350,26677
351,26665
352,26696
353,26711
354,26683
355,26689
356,26717
357,26665
358,26658
359,26711
360,26674
361,26677
362,26668
363,26702
364,26686
365,26674
366,26686
367,26705
368,26655
369,26677
370,26671
371,26699
372,26661
373,26680
374,26689
375,26677
376,26686
377,26702
378,26643
379,26665
380,26671
381,26693
382,26658
383,26658
384,26665
385,26671
386,26680
387,26643
388,26693
389,26693
390,26680
391,26686
392,26680
393,26671
394,26683
395,26689
396,26680
397,26677
398,26665
399,26680
400,26633
401,26668
402,26655
403,26658
404,26658
405,26661
406,26683
407,26661
408,26683
409,26689
410,26683
411,26668
412,26705
413,26680
414,26658
415,26699
416,26674
417,26661
418,26661
419,26665
420,26658
421,26668
422,26658
423,26658
424,26668
425,26693
426,26674
427,26674
428,26655
429,26677
430,26683
431,26640
432,26699
433,26665
434,26696
435,26658
436,26655
437,26665
438,26696
439,26630
440,26693
441,26665
442,26652
443,26677
444,26665
445,26674
446,26658
447,26633
448,26665
449,26655
450,26683
451,26649
452,26643
453,26665
454,26655
455,26699
456,26668
457,26661
458,26671
459,26689
460,26683
461,26677
462,26665
463,26680
464,26658
465,26683
466,26674
467,26652
468,26677
469,26658
470,26652
471,26658
472,26630
473,26658
474,26646
475,26658
476,26680
477,26649
478,26621
479,26689
480,26665
481,26680
482,26689
483,26643
484,26649
485,26655
486,26689
487,26674
488,26661
489,26680
490,26680
491,26630
492,26708
493,26677
494,26677
495,26649
496,26633
497,26668
498,26683
499,26658
500,26674
501,26671
502,26665
503,26649
504,26658
505,26671
506,26671
507,26658
508,26665
509,26686
510,26668
511,26655
512,26680
513,26671
514,26680
515,26652
516,26668
517,26633
518,26643
519,26633
520,26658
521,26658
522,26649
523,26649
524,26668
525,26671
526,26646
527,26640
528,26649
529,26665
530,26640
531,26680
532,26658
533,26671
534,26680
535,26655
536,26661
537,26661
538,26655
539,26646
540,26646
541,26661
542,26677
543,26643
544,26655
545,26671
546,26643
547,26658
548,26665
549,26643
550,26665
551,26661
