0,33046
1,33090
2,33081
3,33053
4,33099
5,33087
6,33084
7,33105
8,33084
9,33112
10,33068
11,33084
12,33084
13,33109
14,33012
15,33034
16,33093
17,33074
18,33096
19,33093
20,33087
21,33090
22,33018
23,33056
24,33084
25,33087
26,33077
27,33065
28,33062
29,33121
30,32969
31,32993
32,32947
33,33021
34,32981
35,32956
36,32975
37,32993
38,32978
39,32922
40,32900
41,32934
42,32969
43,32969
44,32962
45,32894
46,32953
47,32909
48,32885
49,32934
50,32922
51,32922
52,32934
53,32894
54,32950
55,32953
56,32881
57,32888
58,32934
59,32959
60,32944
61,32931
62,32959
63,32909
64,32925
65,32913
66,32878
67,32906
68,32922
69,32878
70,32794
71,32773
72,32773
73,32751
74,32754
75,32726
76,32713
77,32726
78,32773
79,32738
80,32723
81,32707
82,32741
83,32729
84,32735
85,32710
86,32673
87,32738
88,32726
89,32773
90,32776
91,32710
92,32782
93,32748
94,32776
95,32754
96,32763
97,32760
98,32735
99,32726
100,32748
101,32766
102,32717
103,32766
104,32757
105,32707
106,32735
107,32757
108,32726
109,32801
110,32751
111,32763
112,32748
113,32794
114,32760
115,32754
116,32766
117,32732
118,32732
119,32788
120,32763
121,32763
122,32745
123,32735
124,32769
125,32723
126,32760
127,32726
128,32782
129,32732
130,32738
131,32701
132,32726
133,32738
134,32769
135,32754
136,32704
137,32713
138,32701
139,32757
140,32751
141,32701
142,32763
143,32751
144,32751
145,32779
146,32760
147,32713
148,32717
149,32729
150,32776
151,32763
152,32741
153,32745
154,32754
155,32720
156,32723
157,32704
158,32748
159,32757
160,32720
161,32769
162,32682
163,32738
164,32723
165,32720
166,32757
167,32729
168,32735
169,32704
170,32741
171,32713
172,32754
173,32745
174,32729
175,32741
176,32748
177,32745
178,32676
179,32726
180,32732
181,32726
182,32738
183,32717
184,32726
185,32741
186,32732
187,32757
188,32745
189,32720
190,32751
191,32723
192,32748
193,32701
194,32729
195,32698
196,32720
197,32738
198,32745
199,32710
200,32717
201,32738
202,32754
203,32726
204,32701
205,32738
206,32698
207,32695
208,32695
209,32760
210,32729
211,32713
212,32713
213,32720
214,32710
215,32741
216,32748
217,32738
218,32707
219,32692
220,32682
221,32676
222,32661
223,32698
224,32729
225,32710
226,32679
227,32682
228,32704
229,32667
230,32664
231,32723
232,32720
233,32720
234,32704
235,32664
236,32704
237,32738
238,32673
239,32695
240,32707
241,32685
242,32689
243,32735
244,32664
245,32723
246,32695
247,32685
248,32685
249,32654
250,32664
251,32670
252,32682
253,32689
254,32720
255,32689
256,32664
257,32658
258,32695
259,32682
260,32661
261,32682
262,32682
263,32682
264,32658
265,32695
266,32682
267,32676
268,32658
269,32639
270,32741
271,32648
272,32658
273,32676
274,32645
275,32639
276,32667
277,32661
278,32689
279,32676
280,32695
281,32695
282,32676
283,32648
284,32654
285,32636
286,32639
287,32648
288,32633
289,32670
290,32689
291,32695
292,32667
293,32664
294,32654
295,32642
296,32695
297,32642
298,32673
299,32695
300,32682
301,32695
302,32651
303,32667
304,32630
305,32658
306,32636
307,32673
308,32685
309,32658
310,32651
311,32651
312,32664
313,32642
314,32623
315,32673
316,32673
317,32667
318,32645
319,32630
320,32651
321,32645
322,32642
323,32651
324,32636
325,32639
326,32614
327,32654
328,32713
329,32673
330,32642
331,32614
332,32654
333,32626
334,32698
335,32639
336,32661
337,32633
338,32623
339,32636
340,32664
341,32608
342,32639
343,32633
344,32651
345,32620
346,32623
347,32605
348,32555
349,32611
350,32617
351,32605
352,32583
353,32633
354,32654
355,32614
356,32592
357,32636
358,32623
359,32639
360,32645
361,32630
362,32608
363,32595
364,32577
365,32574
366,32633
367,32633
368,32602
369,32617
370,32626
371,32614
372,32645
373,32595
374,32630
375,32617
376,32595
377,32602
378,32639
379,32577
380,32626
381,32626
382,32602
383,32633
384,32602
385,32645
386,32623
387,32614
388,32608
389,32583
390,32651
391,32567
392,32602
393,32549
394,32614
395,32605
396,32626
397,32574
398,32611
399,32598
400,32583
401,32589
402,32617
403,32592
404,32595
405,32633
406,32589
407,32598
408,32583
409,32586
410,32555
411,32555
412,32552
413,32574
414,32583
415,32605
416,32558
417,32574
418,32602
419,32617
420,32623
421,32583
422,32592
423,32567
424,32567
425,32595
426,32574
427,32549
428,32577
429,32561
430,32592
431,32546
432,32589
433,32570
434,32539
435,32561
436,32539
437,32570
438,32564
439,32583
440,32542
441,32546
442,32567
443,32564
444,32536
445,32564
446,32564
447,32577
448,32583
449,32577
450,32586
451,32577
452,32542
453,32546
454,32552
455,32521
456,32577
457,32536
458,32542
459,32546
460,32602
461,32561
462,32549
463,32527
464,32558
465,32533
466,32564
467,32555
468,32552
469,32505
470,32530
471,32558
472,32558
473,32570
474,32549
475,32564
476,32583
477,32549
478,32564
479,32555
480,32567
481,32539
482,32546
483,32524
484,32533
485,32508
486,32552
487,32518
488,32570
489,32561
490,32542
491,32527
492,32524
493,32514
494,32564
495,32508
496,32511
497,32511
498,32539
499,32539
500,32514
501,32524
502,32524
503,32521
504,32518
505,32486
506,32542
507,32521
508,32546
509,32505
510,32539
511,32518
512,32499
513,32502
514,32524
515,32508
516,32546
517,32505
518,32518
519,32518
520,32483
521,32533
522,32518
523,32511
524,32468
525,32505
526,32542
527,32505
528,32502
